,Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
2481,AS3-0309,Monday,A1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ2202
2482,AS3-0309,Monday,A3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ2202
2483,AS3-0309,Monday,A1,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3202
2484,AS3-0309,Monday,A2,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3202
2485,AS3-0309,Thursday,B4,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2202
2486,AS3-0309,Thursday,B5,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2202
2487,AS3-0309,Thursday,B6,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2202
2488,AS3-0309,Thursday,B7,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2202
2489,AS3-0309,Thursday,B3,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ3202
2490,AS3-0309,Thursday,B2,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ3202
2491,AS7-0107,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAC3201
2492,AS7-0107,Friday,11,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
2493,AS7-0107,Friday,5,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAK2201
2494,AS7-0107,Friday,4,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2495,AS7-0107,Friday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,LAV4201/​LAV4201HM
2496,AS7-0107,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS3201
2497,AS7-0107,Thursday,7,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2498,AS7-0107,Thursday,10,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2499,AS7-0107,Thursday,8,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2500,AS7-0107,Thursday,6,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2501,AS7-0107,Thursday,9,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2502,AS7-0107,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3202
2503,AS7-0107,Wednesday,12,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2504,AS7-0107,Wednesday,11,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
2505,AS7-0107,Wednesday,10,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
2506,AS7-0107,Wednesday,3,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2507,AS7-0107,Monday,12,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
2508,AS7-0107,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2509,AS7-0107,Monday,4,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2510,AS7-0107,Monday,3,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2511,AS7-0107,Monday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2512,AS7-0107,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAM3201
2513,AS7-0107,Tuesday,5,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2514,AS7-0107,Tuesday,6,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAM1201
2515,AS7-0107,Tuesday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,22,LAM2201
2516,AS7-0107,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,22,LAM2201
2517,AS7-0107,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAM3202
2518,AS3-0208,Friday,B12,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2519,AS3-0208,Friday,B18,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2520,AS3-0208,Friday,B16,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2521,AS3-0208,Friday,B14,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2522,AS3-0208,Tuesday,A10,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2523,AS3-0208,Tuesday,A8,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2524,AS3-0208,Tuesday,A11,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2525,AS3-0208,Tuesday,A4,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3201
2526,AS3-0208,Tuesday,A3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3201
2527,AS3-0208,Wednesday,A16,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2528,AS3-0208,Wednesday,A14,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2529,AS3-0208,Wednesday,B1,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ3201
2530,AS3-0208,Monday,A2,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2531,AS3-0208,Monday,A5,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2532,AS3-0208,Monday,A7,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2533,AS3-0208,Monday,A1,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3201
2534,AS3-0208,Monday,A2,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ3201
2535,AS3-0208,Thursday,B1,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2536,AS3-0208,Thursday,B6,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2537,AS3-0208,Thursday,B3,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2538,AS3-0208,Thursday,B8,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2539,AS3-0208,Thursday,B5,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2540,AS3-0208,Thursday,B9,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2541,AS3-0209,Friday,B11,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2542,AS3-0209,Friday,B13,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2543,AS3-0209,Friday,B15,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2544,AS3-0209,Friday,B17,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2545,AS3-0209,Wednesday,A15,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2546,AS3-0209,Wednesday,A17,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2547,AS3-0209,Wednesday,A18,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
2548,AS3-0209,Thursday,B2,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201
2549,AS3-0209,Thursday,B5,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2203
2550,AS3-0209,Thursday,B4,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2203
2551,AS3-0209,Thursday,B3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ2203
2552,AS3-0209,Thursday,B1,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,18,LAJ3202
2553,AS3-0209,Thursday,B1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ3204
2554,AS3-0209,Tuesday,A11,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2555,AS3-0209,Tuesday,A10,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2556,AS3-0209,Tuesday,A8,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2557,AS3-0209,Tuesday,A9,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2558,AS3-0209,Monday,A1,0800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2559,AS3-0209,Monday,A5,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2560,AS3-0209,Monday,A6,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2561,AS3-0209,Monday,A7,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2562,AS3-0209,Monday,A2,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2563,AS3-0209,Monday,A4,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ2201
2564,BIZ1-0301,Tuesday,F1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5001
2565,BIZ1-0301,Tuesday,F6,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2566,BIZ1-0301,Tuesday,01,1500,1800,"1, 2, 3, 4, 5, 6",Sectional Teaching,65,BMP5201
2567,BIZ1-0301,Tuesday,01,1500,1800,"7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMP5202
2568,BIZ1-0301,Tuesday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,DBA3702
2569,BIZ1-0301,Tuesday,C2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,MNO1706C
2570,BIZ1-0301,Monday,F2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5001
2571,BIZ1-0301,Monday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5016
2572,BIZ1-0301,Monday,F6,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2573,BIZ1-0301,Monday,F1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5017
2574,BIZ1-0301,Monday,F2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5017
2575,BIZ1-0301,Saturday,P2,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5016
2576,BIZ1-0301,Friday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5406
2577,BIZ1-0301,Friday,F6,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2578,BIZ1-0301,Friday,A3,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3701A
2579,BIZ1-0301,Friday,A2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3701A
2580,BIZ1-0301,Friday,A3,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3702A
2581,BIZ1-0301,Thursday,F6,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2582,BIZ1-0301,Thursday,01,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMF5342
2583,BIZ1-0301,Thursday,01,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMF5358
2584,BIZ1-0301,Thursday,01,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,DOS5106
2585,BIZ1-0301,Thursday,A1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3701A
2586,BIZ1-0301,Wednesday,F6,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2587,BIZ1-0301,Wednesday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5335
2588,BIZ1-0301,Wednesday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3702A
2589,BIZ1-0301,Wednesday,B1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3702B
2590,HSS-04-07,Thursday,P2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5003
2591,HSS-04-07,Thursday,F1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5003
2592,HSS-04-07,Thursday,02,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMS5405S
2593,HSS-04-07,Thursday,B1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,MKT1705B
2594,HSS-04-07,Tuesday,F2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5003
2595,HSS-04-07,Tuesday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5003
2596,HSS-04-07,Tuesday,B1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BSP3701B
2597,HSS-04-07,Tuesday,B2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BSP3701B
2598,HSS-04-07,Wednesday,P2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMA5013
2599,HSS-04-07,Wednesday,A3,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3703A
2600,HSS-04-07,Saturday,01,1300,1830,"1, 2, 3, 4, 5, 6",Sectional Teaching,60,BMF5343
2601,HSS-04-07,Friday,01,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,BMF5359
2602,HSS-04-07,Friday,A1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,45,MNO3703
2603,HSS-04-07,Monday,A1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,FIN4721
2604,HSS-04-07,Monday,A2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,75,FIN4721
2605,BIZ1-0302,Monday,F1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5008
2606,BIZ1-0302,Monday,F7,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2607,BIZ1-0302,Monday,01,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMF5346B
2608,BIZ1-0302,Monday,A1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN3716
2609,BIZ1-0302,Thursday,F2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5008
2610,BIZ1-0302,Thursday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5011
2611,BIZ1-0302,Thursday,F7,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2612,BIZ1-0302,Thursday,02,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BMG5101
2613,BIZ1-0302,Thursday,01,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,40,BMG5206
2614,BIZ1-0302,Tuesday,F7,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2615,BIZ1-0302,Tuesday,01,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMS5121
2616,BIZ1-0302,Tuesday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,FIN4720
2617,BIZ1-0302,Tuesday,B1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,MKT3701B
2618,BIZ1-0302,Tuesday,E1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,MNO1706E
2619,BIZ1-0302,Wednesday,F7,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2620,BIZ1-0302,Wednesday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMA5314
2621,BIZ1-0302,Wednesday,A2,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,10,UTOB2001AIS/​ACC2709
2622,BIZ1-0302,Wednesday,A1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN4714
2623,BIZ1-0302,Friday,F7,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2624,BIZ1-0302,Friday,02,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BMG5104
2625,BIZ1-0302,Friday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,FIN4722
2626,HSS-04-02,Thursday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMA5009
2627,HSS-04-02,Thursday,02,0830,1130,"7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5322
2628,HSS-04-02,Thursday,01,1500,1800,"7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5322
2629,HSS-04-02,Thursday,01,1500,1800,"1, 2, 3, 4, 5, 6",Sectional Teaching,65,BMF5323
2630,HSS-04-02,Thursday,02,0830,1130,"1, 2, 3, 4, 5, 6",Sectional Teaching,65,BMF5323
2631,HSS-04-02,Thursday,01,0900,1830,"start, end",Sectional Teaching,65,BMP5000
2632,HSS-04-02,Thursday,A1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,54,MNO3701
2633,HSS-04-02,Tuesday,P2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,BMA5009
2634,HSS-04-02,Tuesday,02,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5321
2635,HSS-04-02,Tuesday,01,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5321
2636,HSS-04-02,Tuesday,03,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5321
2637,HSS-04-02,Tuesday,01,0900,1830,"start, end",Sectional Teaching,65,BMP5000
2638,HSS-04-02,Wednesday,01,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,RE5003
2639,HSS-04-02,Wednesday,03,1500,1800,"7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5322
2640,HSS-04-02,Wednesday,03,1500,1800,"1, 2, 3, 4, 5, 6",Sectional Teaching,65,BMF5323
2641,HSS-04-02,Wednesday,01,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BMG5101
2642,HSS-04-02,Wednesday,01,0900,1830,"start, end",Sectional Teaching,65,BMP5000
2643,HSS-04-02,Wednesday,A2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,MNO3702
2644,HSS-04-02,Monday,03,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5324
2645,HSS-04-02,Monday,02,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5324
2646,HSS-04-02,Monday,01,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMF5324
2647,HSS-04-02,Monday,02,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,45,BMG5102
2648,HSS-04-02,Monday,01,0900,1830,"start, end",Sectional Teaching,65,BMP5000
2649,HSS-04-02,Friday,01,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BMG5104
2650,HSS-04-02,Friday,C1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BSP3701C
2651,HSS-04-02,Friday,C2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,BSP3701C
2652,HSS-04-02,Friday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,MKT4723
2653,HSS-04-02,Saturday,01,0900,1830,"start, end",Sectional Teaching,65,BMP5000
2654,HSS-03-01,Monday,P1,0900,1730,4,Sectional Teaching,60,BMA5104
2655,HSS-03-01,Monday,S1,0830,1830,"start, end",Sectional Teaching,70,BMC5024
2656,HSS-03-01,Monday,S2,0830,1830,"start, end",Sectional Teaching,70,BMC5024
2657,HSS-03-01,Friday,P1,0900,1730,3,Sectional Teaching,60,BMA5104
2658,HSS-03-01,Friday,S6,0830,1830,"start, end",Sectional Teaching,100,BMC5038
2659,HSS-03-01,Friday,S6,0830,1830,8,Sectional Teaching,70,BMC5130
2660,HSS-03-01,Thursday,P1,0900,1730,3,Sectional Teaching,60,BMA5104
2661,HSS-03-01,Thursday,S1,0830,1830,"start, end",Sectional Teaching,70,BMC5024/​BMC5038
2662,HSS-03-01,Thursday,S6,0830,1830,8,Sectional Teaching,70,BMC5130
2663,HSS-03-01,Saturday,P1,0900,1730,3,Sectional Teaching,60,BMA5104
2664,HSS-03-01,Saturday,S2,0830,1830,13,Sectional Teaching,70,BMC5024
2665,HSS-03-01,Saturday,S6,0830,1830,"start, end",Sectional Teaching,100,BMC5038
2666,HSS-03-01,Saturday,S6,0830,1830,8,Sectional Teaching,70,BMC5130
2667,HSS-03-01,Tuesday,S1,0830,1830,"start, end",Sectional Teaching,70,BMC5024
2668,HSS-03-01,Tuesday,S2,0830,1830,"start, end",Sectional Teaching,70,BMC5024
2669,HSS-03-01,Wednesday,S1,0830,1830,"start, end",Sectional Teaching,70,BMC5024/​BMC5038
2670,HSS-03-01,Wednesday,S6,0830,1830,8,Sectional Teaching,70,BMC5130
2671,BIZ1-0202,Thursday,P1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,66,BMA5313
2672,BIZ1-0202,Thursday,F2,0830,1830,"start, end",Sectional Teaching,40,BMA5801
2673,BIZ1-0202,Thursday,01,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,65,BMP5101
2674,BIZ1-0202,Thursday,A1,0830,1130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,70,MKT3701A
