Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code,module_entities,relationships
LT14,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,LAJ1201,"[('LAJ1201', 'MODULE')]",[]
LT14,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CS4218,"[('CS4218', 'MODULE')]",[]
LT14,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,7,GET1044/​GEX1031,"[('GET1044/\u200bGEX1031', 'MODULE')]",[]
LT14,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,7,GET1044/​GEX1031,"[('GET1044/\u200bGEX1031', 'MODULE')]",[]
LT14,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,GE2231,"[('GE2231', 'MODULE')]",[]
LT14,Thursday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,72,LAJ3201,"[('LAJ3201', 'MODULE')]",[]
LT14,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,HY1101E,"[('HY1101E', 'MODULE')]",[]
LT14,Tuesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,8,GES1011/​GESS1009,"[('GES1011/\u200bGESS1009', 'MODULE')]",[]
LT14,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,HS2921,"[('HS2921', 'MODULE')]",[]
LT14,Tuesday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,LAJ1201,"[('LAJ1201', 'MODULE')]",[]
LT14,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,AH2101,"[('AH2101', 'MODULE')]",[]
LT14,Friday,1,900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,HS2918,"[('HS2918', 'MODULE')]",[]
LT14,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PL3257,"[('PL3257', 'MODULE')]",[]
LT14,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,LAJ2201,"[('LAJ2201', 'MODULE')]",[]
LT14,Friday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,IS5116,"[('IS5116', 'MODULE')]",[]
LT14,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PL3239,"[('PL3239', 'MODULE')]",[]
LT14,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CS4236,"[('CS4236', 'MODULE')]",[]
LT14,Wednesday,1,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,100,CS4236,"[('CS4236', 'MODULE')]",[]
AS8-0402,Thursday,D4,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,25,CH1101E,"[('CH1101E', 'MODULE')]",[]
AS8-0402,Thursday,D2,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,1,GEH1013/​GEC1003,"[('GEH1013/\u200bGEC1003', 'MODULE')]",[]
AS8-0402,Thursday,E3,800,1000,"4, 6, 8, 10, 12",Tutorial,1,GEH1013/​GEC1003,"[('GEH1013/\u200bGEC1003', 'MODULE')]",[]
AS8-0402,Thursday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,1,GES1012/​GESS1010,"[('GES1012/\u200bGESS1010', 'MODULE')]",[]
AS8-0402,Thursday,E1,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,PS2266,"[('PS2266', 'MODULE')]",[]
AS8-0402,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,10,PL5303/​PL5303R,"[('PL5303/\u200bPL5303R', 'MODULE')]",[]
AS8-0402,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,CH4204/​CH4204HM,"[('CH4204/\u200bCH4204HM', 'MODULE')]",[]
AS8-0402,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,CL3202,"[('CL3202', 'MODULE')]",[]
AS8-0402,Monday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,HY4207/​HY4207HM,"[('HY4207/\u200bHY4207HM', 'MODULE')]",[]
AS8-0402,Monday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,SWM5106,"[('SWM5106', 'MODULE')]",[]
AS8-0402,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,INT3201,"[('INT3201', 'MODULE')]",[]
AS8-0402,Wednesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,JSC5103,"[('JSC5103', 'MODULE')]",[]
AS8-0402,Wednesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,MS2212,"[('MS2212', 'MODULE')]",[]
AS8-0402,Tuesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,HY4214/​HY4214HM,"[('HY4214/\u200bHY4214HM', 'MODULE')]",[]
AS8-0402,Tuesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,HY4222/​HY4222HM,"[('HY4222/\u200bHY4222HM', 'MODULE')]",[]
AS8-0402,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,JS2101,"[('JS2101', 'MODULE')]",[]
AS8-0402,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,PL6770,"[('PL6770', 'MODULE')]",[]
AS8-0402,Friday,D4,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,2,GEH1077/​GEC1030,"[('GEH1077/\u200bGEC1030', 'MODULE')]",[]
AS8-0402,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,MS3218,"[('MS3218', 'MODULE')]",[]
AS8-0402,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,MS3214,"[('MS3214', 'MODULE')]",[]
AS8-0402,Friday,E1,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,MS3214,"[('MS3214', 'MODULE')]",[]
AS8-0402,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,SN3275,"[('SN3275', 'MODULE')]",[]
AS1-0203,Tuesday,E1,1400,1600,"4, 6, 8, 10, 12",Tutorial,25,CH2293,"[('CH2293', 'MODULE')]",[]
AS1-0203,Tuesday,E1,1800,2000,"4, 6, 8, 10, 12",Tutorial,25,HS2903,"[('HS2903', 'MODULE')]",[]
AS1-0203,Tuesday,D5,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,2,GEH1077/​GEC1030,"[('GEH1077/\u200bGEC1030', 'MODULE')]",[]
AS1-0203,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,PH2242,"[('PH2242', 'MODULE')]",[]
AS1-0203,Tuesday,D4,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,8,GET1025/​GEX1011,"[('GET1025/\u200bGEX1011', 'MODULE')]",[]
AS1-0203,Tuesday,D1,1000,1200,"3, 5, 7, 9, 11",Tutorial,25,PS2204,"[('PS2204', 'MODULE')]",[]
AS1-0203,Wednesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,60,NMC5343,"[('NMC5343', 'MODULE')]",[]
AS1-0203,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,GL2102,"[('GL2102', 'MODULE')]",[]
AS1-0203,Wednesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4880P/​PL4880PHM,"[('PL4880P/\u200bPL4880PHM', 'MODULE')]",[]
AS1-0203,Monday,1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,35,EC5101/​EC5101R,"[('EC5101/\u200bEC5101R', 'MODULE')]",[]
AS1-0203,Monday,1,1300,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,35,EC5342/​EC5342R,"[('EC5342/\u200bEC5342R', 'MODULE')]",[]
AS1-0203,Friday,1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,40,EC6880,"[('EC6880', 'MODULE')]",[]
AS1-0203,Friday,1,1300,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,40,EC6881,"[('EC6881', 'MODULE')]",[]
AS1-0203,Thursday,W4,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HY2253,"[('HY2253', 'MODULE')]",[]
AS1-0203,Thursday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4880R/​PL4880RHM,"[('PL4880R/\u200bPL4880RHM', 'MODULE')]",[]
AS1-0203,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SW2104,"[('SW2104', 'MODULE')]",[]
AS1-0304,Thursday,W2,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,CL2103,"[('CL2103', 'MODULE')]",[]
AS1-0304,Thursday,W1,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,CL2103,"[('CL2103', 'MODULE')]",[]
AS1-0304,Thursday,W3,800,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,27,NM3205,"[('NM3205', 'MODULE')]",[]
AS1-0304,Thursday,W07,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,2,GET1023/​GEX1010,"[('GET1023/\u200bGEX1010', 'MODULE')]",[]
AS1-0304,Thursday,W08,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,2,GET1023/​GEX1010,"[('GET1023/\u200bGEX1010', 'MODULE')]",[]
AS1-0304,Thursday,W1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EN2209,"[('EN2209', 'MODULE')]",[]
AS1-0304,Thursday,3,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG3201,"[('LAG3201', 'MODULE')]",[]
AS1-0304,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,NM6101,"[('NM6101', 'MODULE')]",[]
AS1-0304,Monday,W3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,GET1008/​GEX1005,"[('GET1008/\u200bGEX1005', 'MODULE')]",[]
AS1-0304,Monday,W02,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3102,"[('EC3102', 'MODULE')]",[]
AS1-0304,Monday,W1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EN1101E,"[('EN1101E', 'MODULE')]",[]
AS1-0304,Monday,W2,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EN1101E,"[('EN1101E', 'MODULE')]",[]
AS1-0304,Monday,D4,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,25,HY1101E,"[('HY1101E', 'MODULE')]",[]
AS1-0304,Tuesday,W7,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,GET1008/​GEX1005,"[('GET1008/\u200bGEX1005', 'MODULE')]",[]
AS1-0304,Tuesday,W02,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3312,"[('EC3312', 'MODULE')]",[]
AS1-0304,Tuesday,W01,900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3312,"[('EC3312', 'MODULE')]",[]
AS1-0304,Tuesday,W01,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3322,"[('EC3322', 'MODULE')]",[]
AS1-0304,Tuesday,W01,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3332,"[('EC3332', 'MODULE')]",[]
AS1-0304,Tuesday,W02,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3332,"[('EC3332', 'MODULE')]",[]
AS1-0304,Tuesday,W1,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0304,Wednesday,W10,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2102,"[('EC2102', 'MODULE')]",[]
AS1-0304,Wednesday,W07,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303,"[('EC2303', 'MODULE')]",[]
AS1-0304,Wednesday,W5,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0304,Wednesday,W6,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0304,Wednesday,W4,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0304,Wednesday,W1,900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,24,HS2914,"[('HS2914', 'MODULE')]",[]
AS1-0304,Wednesday,D5,1800,2000,"3, 5, 7, 9, 11, 13",Tutorial,25,PL3104,"[('PL3104', 'MODULE')]",[]
AS1-0304,Wednesday,E6,1800,2000,"4, 6, 8, 10, 12",Tutorial,25,PL3104,"[('PL3104', 'MODULE')]",[]
AS1-0304,Friday,W2,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL2151,"[('EL2151', 'MODULE')]",[]
AS1-0304,Friday,W3,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL2151,"[('EL2151', 'MODULE')]",[]
AS1-0304,Friday,W4,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,2,GEH1053/​GEC1017,"[('GEH1053/\u200bGEC1017', 'MODULE')]",[]
AS1-0304,Friday,W3,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,24,HS2914,"[('HS2914', 'MODULE')]",[]
AS1-0304,Friday,E1,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,GL2102,"[('GL2102', 'MODULE')]",[]
AS1-0205,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,CL2103,"[('CL2103', 'MODULE')]",[]
AS1-0205,Tuesday,W2,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HY2253,"[('HY2253', 'MODULE')]",[]
AS1-0205,Tuesday,W3,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HY2253,"[('HY2253', 'MODULE')]",[]
AS1-0205,Tuesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,HY3227,"[('HY3227', 'MODULE')]",[]
AS1-0205,Tuesday,E6,1400,1600,"4, 6, 8, 10, 12",Tutorial,1,GES1012/​GESS1010,"[('GES1012/\u200bGESS1010', 'MODULE')]",[]
AS1-0205,Tuesday,D3,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,1,GES1012/​GESS1010,"[('GES1012/\u200bGESS1010', 'MODULE')]",[]
AS1-0205,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PH2112,"[('PH2112', 'MODULE')]",[]
AS1-0205,Tuesday,03,800,1000,"3, 4",Tutorial,25,GEN2050X,"[('GEN2050X', 'MODULE')]",[]
AS1-0205,Tuesday,03,800,1000,9,Tutorial,24,GEN2050Y,"[('GEN2050Y', 'MODULE')]",[]
AS1-0205,Monday,2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,40,NM5218,"[('NM5218', 'MODULE')]",[]
AS1-0205,Monday,D4,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,25,HY2235,"[('HY2235', 'MODULE')]",[]
AS1-0205,Monday,D2,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,2,GES1011/​GESS1009,"[('GES1011/\u200bGESS1009', 'MODULE')]",[]
AS1-0205,Monday,E2,1400,1600,"4, 6, 8, 10, 12",Tutorial,25,PE3101P,"[('PE3101P', 'MODULE')]",[]
AS1-0205,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,SN2213,"[('SN2213', 'MODULE')]",[]
AS1-0205,Monday,E1,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,SE2217,"[('SE2217', 'MODULE')]",[]
AS1-0205,Monday,02,800,1000,"3, 4",Tutorial,23,GEN2070X,"[('GEN2070X', 'MODULE')]",[]
AS1-0205,Wednesday,2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,45,NM3230,"[('NM3230', 'MODULE')]",[]
AS1-0205,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,SC3219,"[('SC3219', 'MODULE')]",[]
AS1-0205,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAB3201,"[('LAB3201', 'MODULE')]",[]
AS1-0205,Wednesday,06,800,1000,"3, 4",Tutorial,23,GEN2070X,"[('GEN2070X', 'MODULE')]",[]
AS1-0205,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,PH4241/​PH6241/​PH4241HM,"[('PH4241/\u200bPH6241/\u200bPH4241HM', 'MODULE')]",[]
AS1-0205,Thursday,E4,1600,1800,"4, 6, 8, 10, 12",Tutorial,10,GET1028/​GEX1014,"[('GET1028/\u200bGEX1014', 'MODULE')]",[]
AS1-0205,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,SC2228,"[('SC2228', 'MODULE')]",[]
AS1-0205,Thursday,D1,1600,1800,"3, 5, 7, 9, 11",Tutorial,20,AN1101E,"[('AN1101E', 'MODULE')]",[]
AS1-0205,Thursday,04,800,1000,9,Tutorial,23,GEN2050Y,"[('GEN2050Y', 'MODULE')]",[]
AS1-0205,Thursday,13,800,1000,"3, 4",Tutorial,24,GEN2062X,"[('GEN2062X', 'MODULE')]",[]
AS1-0205,Friday,E6,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,PL3106,"[('PL3106', 'MODULE')]",[]
AS1-0205,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,8,SW4225/​SW4225HM,"[('SW4225/\u200bSW4225HM', 'MODULE')]",[]
AS1-0205,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,SC3216,"[('SC3216', 'MODULE')]",[]
AS1-0205,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,AN3203,"[('AN3203', 'MODULE')]",[]
AS4-0206,Wednesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,CH2121,"[('CH2121', 'MODULE')]",[]
AS4-0206,Wednesday,W2,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,17,EN3227,"[('EN3227', 'MODULE')]",[]
AS4-0206,Wednesday,W1,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,17,EN3227,"[('EN3227', 'MODULE')]",[]
AS4-0206,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4880H/​PL4880HHM,"[('PL4880H/\u200bPL4880HHM', 'MODULE')]",[]
AS4-0206,Tuesday,W4,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,NM2220,"[('NM2220', 'MODULE')]",[]
AS4-0206,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4258/​NM4258HM,"[('NM4258/\u200bNM4258HM', 'MODULE')]",[]
AS4-0206,Tuesday,D5,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,10,GES1041/​GESS1029,"[('GES1041/\u200bGESS1029', 'MODULE')]",[]
AS4-0206,Tuesday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,PS3237,"[('PS3237', 'MODULE')]",[]
AS4-0206,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4208/​PL4208HM,"[('PL4208/\u200bPL4208HM', 'MODULE')]",[]
AS4-0206,Thursday,W03,900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3332,"[('EC3332', 'MODULE')]",[]
AS4-0206,Thursday,W04,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3332,"[('EC3332', 'MODULE')]",[]
AS4-0206,Thursday,W05,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3332,"[('EC3332', 'MODULE')]",[]
AS4-0206,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EL4253/​EL4253HM,"[('EL4253/\u200bEL4253HM', 'MODULE')]",[]
AS4-0206,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,10,GEH1054/​GEC1018,"[('GEH1054/\u200bGEC1018', 'MODULE')]",[]
AS4-0206,Thursday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,SWD5106,"[('SWD5106', 'MODULE')]",[]
AS4-0206,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EC4306/​EC4306HM,"[('EC4306/\u200bEC4306HM', 'MODULE')]",[]
AS4-0206,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4205/​PL4205HM,"[('PL4205/\u200bPL4205HM', 'MODULE')]",[]
AS4-0206,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR2201,"[('LAR2201', 'MODULE')]",[]
AS4-0206,Friday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,EC4354/​EC4354HM,"[('EC4354/\u200bEC4354HM', 'MODULE')]",[]
AS4-0206,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,1,EL5206R/​EL6881/​ELC5206,"[('EL5206R/\u200bEL6881/\u200bELC5206', 'MODULE')]",[]
AS4-0206,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,EN3224,"[('EN3224', 'MODULE')]",[]
AS4-0206,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4235/​PL4235HM,"[('PL4235/\u200bPL4235HM', 'MODULE')]",[]
AS1-0201,Tuesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,CH3248,"[('CH3248', 'MODULE')]",[]
AS1-0201,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,45,NM3245,"[('NM3245', 'MODULE')]",[]
AS1-0201,Tuesday,W07,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC1101E,"[('EC1101E', 'MODULE')]",[]
AS1-0201,Tuesday,1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,40,EC6322,"[('EC6322', 'MODULE')]",[]
AS1-0201,Tuesday,W01,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,4,GES1002/​GESS1000,"[('GES1002/\u200bGESS1000', 'MODULE')]",[]
AS1-0201,Thursday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,60,NMC5341,"[('NMC5341', 'MODULE')]",[]
AS1-0201,Thursday,1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,40,EC6882,"[('EC6882', 'MODULE')]",[]
AS1-0201,Thursday,W11,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0201,Thursday,W10,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E,"[('EL1101E', 'MODULE')]",[]
AS1-0201,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,PE3101P,"[('PE3101P', 'MODULE')]",[]
