module_entities,properties
{'GES1035/\u200bGESS1025'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'MT5011'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'GEN2070X'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2070X'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2062X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GEH1070/\u200bGEC1044'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'PLS8001'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8001'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'PLS8001'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'PLS8003'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8004'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8005'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'GEN2001'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'PLS8001'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8004'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8004'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8004'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'LAS2201'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'NG5001'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1700}"
{'GEN2001'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'LAK3201'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'LAS1201'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'LAS2201'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2062X'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2004'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'PLS8001'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'PLS8003'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'PLS8004'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8005'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'PLS8005'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2060X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'LAF1201'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'LAV2201'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'LAS1201'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'LAS1201'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'GEH1070/\u200bGEC1044'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'LAS1201'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2061X'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2061X'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'GEN2061X'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2061X'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2061X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'LAF1201'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'LAG1201'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'LAG3201'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'LAV3201'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'LAS2201'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'LAG4201/\u200bLAG4201HM'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2050X'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2050X'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2061X'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2061X'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2061X'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2061X'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2060X'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2061Y'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'GEH1070/\u200bGEC1044'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'LAK3201'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'LAK4201/\u200bLAK4201HM'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'GEN2004'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'LAT1201'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2060X'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2004'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'LAG1201'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'LAG3201'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GES1030/\u200bGESS1035'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'LAK3201'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'LAS1201'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1050/\u200bGEI1001'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2060X'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GEH1070/\u200bGEC1044'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2001'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2001'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'LAF2201'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'LAS4201/\u200bLAS4201HM'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1035/\u200bGESS1025'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'LAF1201'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'LAT3201'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'LAC3204'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'LAS1201'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2062X'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'LAC3202'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'LAG3201'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'LAK3201'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'LAS4201/\u200bLAS4201HM'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2050X'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2061Y'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'LAF1201'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'LAS1201'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2050X'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2062X'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2062X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2062X'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'GEN2062X'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1040/\u200bGESS1032'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'MT5020'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'NG5001'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1700}"
{'GE3255'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'BN6202'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ME5608'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'QF5210'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1700}"
{'JS1101E'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'MA5205'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'TMA2103/\u200bTCX2102'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2030}"
{'TMA2103/\u200bTCX2102'},"{'Day': 'Wednesday', 'Start Time': 2030, 'End Time': 2130}"
{'MTM5001'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'NG5001'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'TCX1001'},"{'Day': 'Thursday', 'Start Time': 1900, 'End Time': 2100}"
{'FE5105'},"{'Day': 'Thursday', 'Start Time': 1900, 'End Time': 2200}"
{'ME5418'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'MA5205'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'QF5212'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1700}"
{'GEH1049/\u200bGEC1015'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'TRA2101'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1002/\u200bGESS1000'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'GES1002/\u200bGESS1000'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1500}"
{'PS3237'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'PS3311'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PS2266'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PLS8002A'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'PLS8002B'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'SC1101E'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'SC1101E'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'INT2101'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'HY2232'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'HY2232'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PS2237'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PS2240'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'PS2249'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GL3201'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'SC2220'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'SC2220'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'EC2104'},"{'Day': 'Wednesday', 'Start Time': 1300, 'End Time': 1400}"
{'EC2104'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1300}"
{'PS2240'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'GES1034/\u200bGESS1024'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'PLS8002A'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'PLS8002B'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1044/\u200bGEX1031'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1044/\u200bGEX1031'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'GEH1077/\u200bGEC1030'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'PLS8002A'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'PLS8002A'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'PLS8002B'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'PLS8002B'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'SC1101E'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'SC1101E'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'SC1101E'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'GEH1056/\u200bGEC1020'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'EN2277'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'PS2237'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'PS3237'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GL2104'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'PS2266'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'PL3103'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'PL3105'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'PLS8002A'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PLS8002B'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'SN2271'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'TRA2101'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'HS2903'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GL2104'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'PS3215'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'PL3104'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'EC1101E'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1500}"
{'EC1101E'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1600}"
{'GEH1024/\u200bGEC1039'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'PS3272'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'PS3276'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PL3103'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'PL3106'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3106'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1028/\u200bGESS1020'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'AN2205'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'EC2104'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1500}"
{'EC2104'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'HY2259'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'JS2234'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'HS2921'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PS2240'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'PL3102'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'SC2212'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'SC3216'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'HY3257'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'PS2240'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1034/\u200bGESS1024'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'PL3102'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3102'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'PL3102'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3106'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'SC3206'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'SC3219'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'SC4101/\u200bSC4101HM'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'JS2216'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'JS2216'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'PS2240'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1034/\u200bGESS1024'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'PS3276'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'PL3104'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'PL3106'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'PL3106'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'SC3219'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'TRA2101'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'SH5409'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'MA5259'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'DSS5202'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'IT5100A'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2030}"
{'IT5100F'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2030}"
{'BN5104'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'BL5602'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'MA2108'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GEN2050X'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'MTM5002'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'GEN2062X'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2062X'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'ME5616'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'BL5602'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'MA5259'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GEN2060X'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'MA2108'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'TIE4203'},"{'Day': 'Friday', 'Start Time': 2030, 'End Time': 2130}"
{'TIE4203'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2030}"
{'TIE4203'},"{'Day': 'Friday', 'Start Time': 2030, 'End Time': 2130}"
{'GEN2061X'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GEN2061X'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2060X'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GEC1042'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'LAJ2202'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'LAJ2202'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'BSP2701'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'EC1101E'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1034/\u200bGESS1024'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'CS1010'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'CS2030'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'EC1101E'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'HS2907'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'CS3103'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'BT1101'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2004'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3104'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'CS2107'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'IT5001'},"{'Day': 'Wednesday', 'Start Time': 1930, 'End Time': 2130}"
{'CS1010A'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'CSA6880'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'GET1008/\u200bGEX1005'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1008/\u200bGEX1005'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'CSA6880'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'GET1008/\u200bGEX1005'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'GET1008/\u200bGEX1005'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1008/\u200bGEX1005'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NM6104'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EC4383/\u200bEC4383HM'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SC2209'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'EC2303'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1500}"
{'HY3245'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'GES1011/\u200bGESS1009'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PH2222'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'SWD5880E'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2130}"
{'AN3101'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'EN6880/\u200bEN5239R/\u200bENC5239'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'GE3250'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'AH2201'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1028/\u200bGEX1014'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1028/\u200bGEX1014'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1041/\u200bGESS1029'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'EN5238R/\u200bENC5238'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
