Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
AS3-0215,Friday,D5,0800,1000,"3, 5, 7, 9, 11, 13",Tutorial,25,PL3103
AS3-0215,Friday,D2,1000,1200,"3, 5, 7, 9, 11",Tutorial,19,SC3101/​EU3224
AS3-0215,Friday,E1,1800,2000,"4, 6, 8, 10, 12",Tutorial,19,SC3101/​EU3224
AS3-0215,Friday,D4,1600,1800,"3, 5, 7, 9, 11",Tutorial,5,GES1028/​GESS1020
AS3-0215,Friday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,AN1101E
AS3-0215,Friday,D2,1200,1400,"3, 5, 7, 9, 11",Tutorial,25,SE1101E
AS2-0509,Tuesday,W10,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC1101E
AS2-0509,Tuesday,W06,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,EC3101
AS2-0509,Tuesday,W07,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,EC3101
AS2-0509,Tuesday,W03,0900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3102
AS2-0509,Tuesday,W04,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3102
AS2-0509,Tuesday,W01,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3343
AS2-0509,Tuesday,W02,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3343
AS2-0509,Wednesday,W03,0900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3312
AS2-0509,Wednesday,W03,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,EC3381
AS2-0509,Thursday,W04,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,EC3381
AS2-0509,Thursday,W01,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,EC4398/​EC4398HM
AS2-0509,Thursday,W02,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,17,EC4398/​EC4398HM
AS2-0509,Thursday,1,1600,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,PE4101E/​PE4101EHM
LT13,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,300,EC2101
LT13,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,40,TPS5101
LT13,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,TS3222
LT13,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,75,EC3312
LT13,Monday,W1,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,TS1101E
LT13,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,TS1101E
LT13,Monday,1,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,TS2240
LT13,Monday,W1,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,TS2240
LT13,Monday,3,2030,2130,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,55,IT5005
LT13,Monday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,160,IT5005
LT13,Friday,2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,ECA5333
LT13,Friday,2,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,LAJ2201
LT13,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,40,TPS5203
LT13,Tuesday,W2,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,TS1101E
LT13,Tuesday,W5,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2912
LT13,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,125,HS2912
LT13,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,40,TS2233
LT13,Wednesday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Lecture,200,IT5003
AS2-0510,Monday,W01,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303
AS2-0510,Monday,W02,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303
AS2-0510,Monday,W02,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,EC4372/​EC4372HM
AS2-0510,Monday,W01,1600,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,EC4372/​EC4372HM
AS2-0510,Tuesday,W04,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,EC4372/​EC4372HM
AS2-0510,Tuesday,W01,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3314
LT11,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC2303
LT11,Monday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,ECA5307
LT11,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,240,PL2131
LT11,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,CS2105
LT11,Monday,2,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,MA1521
LT11,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,GET1029/​GEX1015
LT11,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PS2237
LT11,Friday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,CS5425/​CS4225
LT11,Friday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,150,CS5425/​CS4225
LT11,Friday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,MA1521
LT11,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,PL3102
LT11,Tuesday,3,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,88,LAJ1201
LT11,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,CS2100
LT11,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,CS2102
LT11,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,CS3230
LT11,Tuesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,MA1521
LT11,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,CP3201
LT11,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,440,CS2106
LT11,Wednesday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,DSS5102
LT11,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,CS1231S
LT11,Thursday,2,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,450,MA1521
AS4-0110,Tuesday,E2,1000,1200,"4, 6, 8, 10, 12",Tutorial,25,EC3303
AS4-0110,Tuesday,D2,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Tuesday,D6,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Friday,D4,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Friday,E4,1200,1400,"4, 6, 8, 10, 12",Tutorial,25,EC3304
AS4-0110,Wednesday,D3,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Wednesday,D2,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3304
AS4-0110,Monday,D5,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Monday,D1,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3303
AS4-0110,Monday,D1,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3304
AS4-0110,Thursday,E3,1200,1400,"4, 6, 8, 10, 12",Tutorial,25,EC3304
AS4-0110,Thursday,D3,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,25,EC3304
LT15,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC3304
LT15,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,GET1023/​GEX1010
LT15,Tuesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,IT5002
LT15,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,IS2103
LT15,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,GES1041/​GESS1029
LT15,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,CS4211
LT15,Thursday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,IT5006
LT15,Monday,1,2030,2130,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,100,CS5424/​CS4224
LT15,Monday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CS5424/​CS4224
LT15,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,CS5647/​CS4347
LT15,Monday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,CS3240
LT15,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,260,CS3210
LT15,Wednesday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,CS3237
LT15,Wednesday,2,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,IS4301
LT15,Wednesday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,IS4301
LT15,Wednesday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,IS4301
LT15,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,65,SH5406
LT15,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,IS3240
LT15,Friday,1,2030,2130,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,120,IS5126
LT15,Friday,1,1830,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,IS5126
LT15,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,BT4103
AS2-0312,Tuesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,26,EC4333/​EC4333HM
AS4-0117,Monday,W01,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2104
AS4-0117,Monday,W02,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2104
AS4-0117,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS4-0117,Monday,2,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS4-0117,Monday,3,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Monday,A1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,LAJ1201
AS4-0117,Friday,W04,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3343
AS4-0117,Friday,W05,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3343
AS4-0117,Friday,W1,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL2151
AS4-0117,Friday,W3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2918
AS4-0117,Friday,T1,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,LAB3202
AS4-0117,Thursday,W8,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E
AS4-0117,Thursday,W2,1300,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EN2209
AS4-0117,Thursday,4,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS4-0117,Thursday,9,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Thursday,6,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Thursday,7,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Thursday,4,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Tuesday,W2,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E
AS4-0117,Tuesday,W3,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EL1101E
AS4-0117,Tuesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAB3202
AS4-0117,Tuesday,10,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
AS4-0117,Tuesday,9,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
AS4-0117,Tuesday,3,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS4-0117,Tuesday,5,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Wednesday,2,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS4-0117,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Wednesday,3,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS4-0117,Wednesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAV1201
AS8-0405,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,EC3305
AS8-0405,Tuesday,W01,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC3305
AS8-0405,Monday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,GE5219
AS8-0405,Monday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,25,SW3101
AS8-0405,Thursday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,GE5223
AS8-0405,Wednesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,GE5226
AS5-0203,Tuesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,24,EL3216
AS5-0203,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,24,EL3214
UTSRC-SR6,Wednesday,E8,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,GEN2001
UTSRC-SR6,Wednesday,D19,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,4,GES1035/​GESS1025
UTSRC-SR6,Wednesday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF1201
UTSRC-SR6,Wednesday,2,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAT2201
UTSRC-SR6,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS3202
UTSRC-SR6,Friday,FE1,1200,1500,"2, 4, 6",Seminar-Style Module Class,25,PLS8003
UTSRC-SR6,Friday,FE2,1200,1500,"8, 10, 12",Seminar-Style Module Class,25,PLS8004
UTSRC-SR6,Friday,FO1,1500,1800,"1, 3, 5",Seminar-Style Module Class,25,PLS8004
UTSRC-SR6,Friday,D21,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,5,GES1035/​GESS1025
UTSRC-SR6,Friday,12,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS1201
UTSRC-SR6,Friday,12,1400,1600,9,Tutorial,24,GEN2061Y
UTSRC-SR6,Friday,13,1600,1800,9,Tutorial,24,GEN2061Y
UTSRC-SR6,Friday,16,0800,1000,"3, 4",Tutorial,24,GEN2062X
UTSRC-SR6,Monday,D9,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,4,GES1035/​GESS1025
UTSRC-SR6,Monday,D40,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,5,GES1035/​GESS1025
UTSRC-SR6,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG2201
UTSRC-SR6,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,LAV4201/​LAV4201HM
UTSRC-SR6,Monday,13,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS1201
UTSRC-SR6,Monday,01,0800,1000,9,Tutorial,23,GEN2060Y
UTSRC-SR6,Monday,01,0800,1000,"3, 4",Tutorial,24,GEN2062X
UTSRC-SR6,Thursday,D6,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,4,GES1035/​GESS1025
UTSRC-SR6,Thursday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,10,LAK4201/​LAK4201HM
UTSRC-SR6,Thursday,8,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS1201
UTSRC-SR6,Thursday,2,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS3201
UTSRC-SR6,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS3201
UTSRC-SR6,Tuesday,D49,0800,1000,"3, 5, 7, 9, 11, 13",Tutorial,4,GES1035/​GESS1025
UTSRC-SR6,Tuesday,4,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
UTSRC-SR6,Tuesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,15,LAF4201/​LAF4201HM
UTSRC-SR6,Tuesday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAV1201
UTSRC-SR6,Tuesday,12,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS1201
UTSRC-SR6,Tuesday,2,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAS2201
AS3-0101,Monday,W3,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2912
AS3-0101,Monday,W1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2912
AS3-0101,Monday,W2,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2912
AS3-0101,Tuesday,W4,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HS2912
NAK-AUD,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,GEN2003
NAK-AUD,Wednesday,G3D,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,NG5001
NAK-AUD,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,CG3207
NAK-AUD,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,14,GEH1015/​GEC1005
NAK-AUD,Thursday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,50,ENV2301
NAK-AUD,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,ME6509
NAK-AUD,Monday,15,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR2101
NAK-AUD,Tuesday,2,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,GEH1049/​GEC1015
NAK-AUD,Tuesday,512,1630,1730,"3, 4, 5, 6, 8, 9, 10, 11, 12",Tutorial,60,ETP5331
NAK-AUD,Tuesday,511,1530,1630,"3, 4, 5, 6, 8, 9, 10, 11, 12",Tutorial,60,ETP5331
NAK-AUD,Tuesday,511,1300,1500,"3, 4, 5, 6, 8, 9, 10, 11, 12",Lecture,100,ETP5331
NAK-AUD,Tuesday,511,1300,1600,2,Lecture,100,ETP5331
NAK-AUD,Tuesday,511,1300,1630,1,Lecture,100,ETP5331
NAK-AUD,Tuesday,511,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,ETP5381
NAK-AUD,Friday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,CLC1101
AS2-0313,Tuesday,3,1400,1600,"3, 5, 7, 9, 11, 13",Laboratory,40,GE2215
AS2-0313,Tuesday,2,1000,1200,"3, 5, 7, 9, 11, 13",Laboratory,40,GE2215
AS2-0313,Tuesday,4,1600,1800,"3, 5, 7, 9, 11, 13",Laboratory,40,GE2215
AS2-0313,Monday,1,1600,1800,"3, 5, 7, 9, 11, 13",Laboratory,40,GE2215
AS2-0313,Friday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,GE4214/​GE4214HM
AS2-0203,Monday,DO2,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,25,GE3206
AS2-0203,Monday,DO1,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,25,GE3206
AS2-0203,Monday,E7,1600,1800,"4, 6, 8, 10, 12",Tutorial,2,GES1003/​GESS1001
AS2-0203,Monday,E6,1400,1600,"4, 6, 8, 10, 12",Tutorial,2,GES1003/​GESS1001
AS2-0203,Monday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,30,GE3248
AS2-0203,Monday,E2,1200,1400,"4, 6, 8, 10, 12",Tutorial,30,GE3248
AS2-0203,Thursday,DO2,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,30,GE3210
AS2-0203,Thursday,DO1,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,30,GE3210
AS2-0203,Thursday,DO6,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,30,GE1101E
AS2-0203,Thursday,E10,1000,1200,"4, 6, 8, 10, 12",Tutorial,2,GES1003/​GESS1001
AS2-0203,Thursday,DO4,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,25,GE2231
AS2-0203,Thursday,2,1600,1800,"4, 6, 8, 10, 12",Laboratory,30,GE3253
AS2-0203,Thursday,1,1400,1600,"4, 6, 8, 10, 12",Laboratory,30,GE3253
AS2-0203,Tuesday,DO1,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,30,GE1101E
AS2-0203,Tuesday,DO2,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,30,GE1101E
AS2-0203,Tuesday,E8,1000,1200,"4, 6, 8, 10, 12",Tutorial,2,GES1003/​GESS1001
AS2-0203,Tuesday,E9,1200,1400,"4, 6, 8, 10, 12",Tutorial,2,GES1003/​GESS1001
AS2-0203,Tuesday,DO2,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,GE2231
AS2-0203,Tuesday,DO3,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,25,GE2231
AS2-0203,Tuesday,DO1,0800,1000,"3, 5, 7, 9, 11, 13",Tutorial,25,GE2231
AS2-0203,Tuesday,2,1600,1800,"4, 6, 8, 10, 12",Laboratory,30,GE3255
AS2-0203,Tuesday,1,1400,1600,"4, 6, 8, 10, 12",Laboratory,30,GE3255
AS2-0203,Friday,DO4,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,30,GE1101E
AS2-0203,Friday,DO5,1400,1600,"3, 5, 7, 9, 11, 13",Tutorial,30,GE1101E
